DATE,05/26/24 16:48:16,CO,935.76,SO2,66.37,NO2,21.50,O3,65.31,CO2,506.59,T,29.70,RH,44.10,PM1.0,15.02,PM2.5,24.28,PM10,26.64,WD,0.00,WS,0.00,BATT,4.15,CHRG,850.61,RUN,80.55,SD,1,RAW,-57,559,22,104,0,-4,8,-31,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1583812321Z
DATE,05/26/24 16:48:28,CO,916.65,SO2,61.57,NO2,24.20,O3,62.58,CO2,517.40,T,29.70,RH,44.03,PM1.0,14.66,PM2.5,23.78,PM10,25.59,WD,0.00,WS,0.00,BATT,4.15,CHRG,877.99,RUN,301.26,SD,1,RAW,-56,547,21,96,0,-6,7,-33,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,4119102222Z
DATE,05/26/24 16:48:38,CO,899.72,SO2,54.11,NO2,30.34,O3,59.48,CO2,522.35,T,29.70,RH,44.01,PM1.0,13.59,PM2.5,20.25,PM10,22.12,WD,0.00,WS,0.00,BATT,4.14,CHRG,865.11,RUN,130.49,SD,1,RAW,-51,548,26,96,0,-11,8,-35,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3198463631Z
DATE,05/26/24 16:49:01,CO,870.34,SO2,53.45,NO2,26.12,O3,60.56,CO2,507.59,T,29.70,RH,44.00,PM1.0,12.94,PM2.5,18.73,PM10,19.63,WD,0.00,WS,0.00,BATT,4.12,CHRG,892.49,RUN,344.75,SD,1,RAW,-50,524,28,99,0,-8,7,-34,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,4133241713Z
DATE,05/26/24 16:49:07,CO,863.03,SO2,56.00,NO2,27.57,O3,61.97,CO2,511.79,T,29.70,RH,43.95,PM1.0,13.56,PM2.5,20.71,PM10,21.05,WD,0.00,WS,0.00,BATT,4.13,CHRG,892.49,RUN,323.81,SD,1,RAW,-52,510,26,99,0,-9,8,-35,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,626947308Z
DATE,05/26/24 16:49:18,CO,872.87,SO2,62.17,NO2,33.70,O3,54.20,CO2,524.95,T,29.70,RH,43.96,PM1.0,14.74,PM2.5,22.60,PM10,23.42,WD,0.00,WS,0.00,BATT,4.15,CHRG,858.66,RUN,135.32,SD,1,RAW,-57,501,22,99,-1,-13,8,-34,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3408204359Z
DATE,05/26/24 16:49:30,CO,844.81,SO2,70.01,NO2,30.82,O3,51.61,CO2,520.99,T,29.70,RH,44.04,PM1.0,15.14,PM2.5,22.35,PM10,24.51,WD,0.00,WS,0.00,BATT,4.15,CHRG,858.66,RUN,151.43,SD,1,RAW,-52,494,18,102,-1,-11,6,-31,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1839963125Z
DATE,05/26/24 16:49:40,CO,839.83,SO2,57.27,NO2,25.54,O3,53.89,CO2,517.00,T,29.70,RH,44.09,PM1.0,14.80,PM2.5,22.23,PM10,25.16,WD,0.00,WS,0.00,BATT,4.15,CHRG,845.77,RUN,70.88,SD,1,RAW,-52,490,29,106,-1,-7,5,-31,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1656289681Z
DATE,05/26/24 16:49:52,CO,831.04,SO2,64.89,NO2,22.96,O3,58.86,CO2,519.25,T,29.70,RH,44.02,PM1.0,14.16,PM2.5,22.44,PM10,24.86,WD,0.00,WS,0.00,BATT,4.15,CHRG,847.39,RUN,75.72,SD,1,RAW,-52,483,23,104,0,-5,7,-29,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1881979257Z
DATE,05/26/24 16:49:57,CO,831.54,SO2,66.04,NO2,24.31,O3,53.14,CO2,520.12,T,29.70,RH,44.01,PM1.0,13.90,PM2.5,22.79,PM10,23.82,WD,0.00,WS,0.00,BATT,4.15,CHRG,844.16,RUN,85.38,SD,1,RAW,-55,473,22,103,0,-6,5,-29,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2355160645Z
DATE,05/26/24 16:50:08,CO,808.91,SO2,67.93,NO2,26.16,O3,51.99,CO2,528.53,T,29.70,RH,43.93,PM1.0,13.65,PM2.5,21.93,PM10,22.37,WD,0.00,WS,0.00,BATT,4.15,CHRG,857.05,RUN,161.10,SD,1,RAW,-52,462,22,106,0,-8,5,-30,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2505692195Z
DATE,05/26/24 16:50:18,CO,795.58,SO2,58.97,NO2,21.85,O3,53.40,CO2,536.63,T,29.70,RH,43.96,PM1.0,13.83,PM2.5,21.04,PM10,21.25,WD,0.00,WS,0.00,BATT,4.15,CHRG,857.05,RUN,109.55,SD,1,RAW,-50,456,25,101,0,-5,4,-29,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2863389682Z
DATE,05/26/24 16:50:29,CO,795.36,SO2,65.42,NO2,26.10,O3,51.20,CO2,531.66,T,29.70,RH,43.96,PM1.0,13.93,PM2.5,20.59,PM10,20.67,WD,0.00,WS,0.00,BATT,4.15,CHRG,845.77,RUN,70.88,SD,1,RAW,-52,448,23,105,0,-8,5,-29,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2487180203Z
DATE,05/26/24 16:50:40,CO,766.70,SO2,62.02,NO2,26.82,O3,50.44,CO2,524.91,T,29.70,RH,43.99,PM1.0,14.25,PM2.5,20.82,PM10,20.86,WD,0.00,WS,0.00,BATT,4.15,CHRG,842.55,RUN,86.99,SD,1,RAW,-47,442,23,100,0,-8,4,-31,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1937932100Z
DATE,05/26/24 16:50:50,CO,748.58,SO2,68.04,NO2,21.18,O3,52.73,CO2,520.73,T,29.70,RH,44.00,PM1.0,14.58,PM2.5,21.58,PM10,21.60,WD,0.00,WS,0.00,BATT,4.15,CHRG,842.55,RUN,70.88,SD,1,RAW,-43,437,22,107,0,-4,4,-28,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,968201193Z
DATE,05/26/24 16:51:01,CO,747.88,SO2,67.17,NO2,27.83,O3,48.25,CO2,524.93,T,29.70,RH,44.00,PM1.0,13.95,PM2.5,21.74,PM10,21.75,WD,0.00,WS,0.00,BATT,4.15,CHRG,860.27,RUN,175.60,SD,1,RAW,-43,436,20,102,0,-9,5,-28,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,791405171Z
DATE,05/26/24 16:51:12,CO,745.22,SO2,66.21,NO2,23.88,O3,51.69,CO2,524.73,T,29.65,RH,44.00,PM1.0,13.12,PM2.5,23.10,PM10,23.62,WD,0.00,WS,0.00,BATT,4.15,CHRG,881.22,RUN,251.32,SD,1,RAW,-44,430,20,100,0,-6,4,-30,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,749086048Z
DATE,05/26/24 16:51:17,CO,769.17,SO2,68.42,NO2,23.65,O3,53.54,CO2,524.87,T,29.63,RH,44.00,PM1.0,12.57,PM2.5,22.86,PM10,23.76,WD,0.00,WS,0.00,BATT,4.15,CHRG,844.16,RUN,82.16,SD,1,RAW,-51,427,18,100,0,-6,5,-30,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2938898254Z
DATE,05/26/24 16:51:29,CO,779.60,SO2,63.34,NO2,22.55,O3,55.29,CO2,523.47,T,29.66,RH,44.07,PM1.0,12.95,PM2.5,23.97,PM10,24.61,WD,0.00,WS,0.00,BATT,4.15,CHRG,845.77,RUN,77.33,SD,1,RAW,-55,424,23,103,-1,-5,5,-31,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1825252575Z
DATE,05/26/24 16:51:40,CO,759.46,SO2,65.06,NO2,23.83,O3,55.01,CO2,520.12,T,29.61,RH,44.09,PM1.0,12.74,PM2.5,23.61,PM10,24.27,WD,0.00,WS,0.00,BATT,4.15,CHRG,844.16,RUN,85.38,SD,1,RAW,-51,419,23,104,-1,-6,5,-31,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,762876115Z
DATE,05/26/24 16:51:52,CO,777.49,SO2,65.65,NO2,21.62,O3,58.35,CO2,526.53,T,29.60,RH,44.10,PM1.0,12.49,PM2.5,21.65,PM10,22.67,WD,0.00,WS,0.00,BATT,4.15,CHRG,873.16,RUN,217.48,SD,1,RAW,-53,430,22,103,0,-4,5,-31,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,845133841Z
DATE,05/26/24 16:51:57,CO,793.77,SO2,68.55,NO2,25.04,O3,54.31,CO2,523.76,T,29.60,RH,44.10,PM1.0,12.19,PM2.5,19.56,PM10,21.31,WD,0.00,WS,0.00,BATT,4.14,CHRG,855.44,RUN,117.60,SD,1,RAW,-58,426,20,103,0,-7,5,-31,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1748136455Z
DATE,05/26/24 16:52:08,CO,751.20,SO2,58.06,NO2,27.61,O3,51.86,CO2,529.44,T,29.60,RH,44.10,PM1.0,11.96,PM2.5,18.96,PM10,21.48,WD,0.00,WS,0.00,BATT,4.15,CHRG,871.55,RUN,206.21,SD,1,RAW,-46,428,27,103,0,-9,4,-33,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1265032371Z
DATE,05/26/24 16:52:20,CO,758.64,SO2,51.05,NO2,28.66,O3,51.96,CO2,525.86,T,29.60,RH,44.17,PM1.0,12.92,PM2.5,19.35,PM10,21.23,WD,0.00,WS,0.00,BATT,4.15,CHRG,861.88,RUN,148.21,SD,1,RAW,-46,435,30,99,-1,-10,5,-32,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1660909748Z
DATE,05/26/24 16:52:32,CO,764.37,SO2,63.68,NO2,32.93,O3,46.80,CO2,520.72,T,29.60,RH,44.27,PM1.0,12.76,PM2.5,17.65,PM10,18.33,WD,0.00,WS,0.00,BATT,4.15,CHRG,852.22,RUN,114.38,SD,1,RAW,-45,444,20,97,-1,-13,4,-34,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,4150093547Z
DATE,05/26/24 16:52:37,CO,772.82,SO2,66.07,NO2,35.19,O3,46.26,CO2,517.36,T,29.60,RH,44.28,PM1.0,12.82,PM2.5,16.94,PM10,17.15,WD,0.00,WS,0.00,BATT,4.15,CHRG,842.55,RUN,96.66,SD,1,RAW,-46,450,19,98,0,-14,4,-35,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,12804209Z
DATE,05/26/24 16:52:49,CO,779.98,SO2,60.81,NO2,27.40,O3,52.62,CO2,516.59,T,29.60,RH,44.30,PM1.0,11.68,PM2.5,16.61,PM10,16.67,WD,0.00,WS,0.00,BATT,4.15,CHRG,855.44,RUN,109.55,SD,1,RAW,-46,455,25,102,-1,-9,5,-32,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1874364088Z
DATE,05/26/24 16:53:01,CO,782.81,SO2,63.66,NO2,34.65,O3,43.74,CO2,517.40,T,29.60,RH,44.30,PM1.0,11.86,PM2.5,17.57,PM10,17.60,WD,0.00,WS,0.00,BATT,4.15,CHRG,844.16,RUN,78.94,SD,1,RAW,-43,468,25,106,0,-14,4,-32,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3055929666Z
DATE,05/26/24 16:53:12,CO,814.06,SO2,70.41,NO2,28.32,O3,55.47,CO2,516.60,T,29.60,RH,44.30,PM1.0,11.72,PM2.5,17.12,PM10,17.13,WD,0.00,WS,0.00,BATT,4.15,CHRG,863.50,RUN,178.82,SD,1,RAW,-47,483,21,108,-1,-10,6,-32,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,503537666Z
DATE,05/26/24 16:53:18,CO,830.06,SO2,73.83,NO2,31.61,O3,51.31,CO2,517.30,T,29.60,RH,44.30,PM1.0,12.23,PM2.5,17.56,PM10,18.36,WD,0.00,WS,0.00,BATT,4.15,CHRG,861.88,RUN,154.66,SD,1,RAW,-49,492,18,107,-1,-12,6,-32,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3527379716Z
DATE,05/26/24 16:53:29,CO,846.02,SO2,70.76,NO2,37.32,O3,45.77,CO2,514.82,T,29.60,RH,44.30,PM1.0,12.44,PM2.5,18.24,PM10,19.49,WD,0.00,WS,0.00,BATT,4.15,CHRG,852.22,RUN,122.44,SD,1,RAW,-51,498,20,107,-1,-16,5,-35,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1051964524Z
DATE,05/26/24 16:53:41,CO,847.54,SO2,66.60,NO2,33.13,O3,55.48,CO2,516.71,T,29.60,RH,44.37,PM1.0,13.27,PM2.5,20.28,PM10,21.87,WD,0.00,WS,0.00,BATT,4.15,CHRG,844.16,RUN,75.72,SD,1,RAW,-52,497,22,105,-1,-13,7,-36,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,695830523Z
DATE,05/26/24 16:53:52,CO,834.96,SO2,71.38,NO2,26.82,O3,56.98,CO2,508.43,T,29.60,RH,44.47,PM1.0,13.29,PM2.5,21.36,PM10,23.45,WD,0.00,WS,0.00,BATT,4.15,CHRG,853.83,RUN,112.77,SD,1,RAW,-47,501,21,109,-1,-8,6,-33,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1716991725Z
DATE,05/26/24 16:54:02,CO,849.93,SO2,66.88,NO2,32.68,O3,50.66,CO2,517.36,T,29.60,RH,44.44,PM1.0,13.14,PM2.5,21.98,PM10,24.06,WD,0.00,WS,0.00,BATT,4.14,CHRG,863.50,RUN,177.21,SD,1,RAW,-48,514,24,109,-1,-13,7,-31,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3037224043Z
DATE,05/26/24 16:54:08,CO,868.60,SO2,63.95,NO2,34.78,O3,46.77,CO2,520.18,T,29.60,RH,44.47,PM1.0,13.93,PM2.5,23.33,PM10,26.58,WD,0.00,WS,0.00,BATT,4.15,CHRG,869.94,RUN,182.04,SD,1,RAW,-50,524,25,107,-1,-14,6,-32,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,4154439460Z
DATE,05/26/24 16:54:19,CO,880.67,SO2,67.49,NO2,32.85,O3,47.68,CO2,520.79,T,29.60,RH,44.44,PM1.0,14.51,PM2.5,24.28,PM10,27.12,WD,0.00,WS,0.00,BATT,4.15,CHRG,853.83,RUN,112.77,SD,1,RAW,-52,528,23,108,-1,-13,6,-31,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2057880120Z
DATE,05/26/24 16:54:30,CO,873.02,SO2,68.80,NO2,34.26,O3,44.55,CO2,514.45,T,29.60,RH,44.41,PM1.0,15.13,PM2.5,26.41,PM10,28.65,WD,0.00,WS,0.00,BATT,4.15,CHRG,855.44,RUN,122.44,SD,1,RAW,-50,528,21,106,0,-14,6,-30,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1876730284Z
DATE,05/26/24 16:54:41,CO,891.17,SO2,53.96,NO2,48.29,O3,63.31,CO2,518.61,T,29.60,RH,44.40,PM1.0,16.19,PM2.5,28.31,PM10,31.51,WD,0.00,WS,0.00,BATT,4.15,CHRG,850.61,RUN,130.49,SD,1,RAW,-50,545,27,96,0,-24,6,-57,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1693411911Z
DATE,05/26/24 16:54:47,CO,934.26,SO2,49.04,NO2,63.22,O3,64.14,CO2,527.81,T,29.60,RH,44.40,PM1.0,25.17,PM2.5,39.83,PM10,51.42,WD,0.00,WS,0.00,BATT,4.15,CHRG,840.94,RUN,77.33,SD,1,RAW,-53,574,24,84,0,-34,6,-71,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1983888837Z
DATE,05/26/24 16:54:59,CO,956.80,SO2,50.13,NO2,65.64,O3,59.37,CO2,524.95,T,29.55,RH,44.40,PM1.0,24.04,PM2.5,37.41,PM10,46.14,WD,0.00,WS,0.00,BATT,4.15,CHRG,855.44,RUN,136.93,SD,1,RAW,-50,604,25,88,0,-36,7,-67,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,960229273Z
DATE,05/26/24 16:55:10,CO,953.28,SO2,50.13,NO2,53.28,O3,50.22,CO2,524.74,T,29.51,RH,44.40,PM1.0,22.18,PM2.5,34.66,PM10,41.39,WD,0.00,WS,0.00,BATT,4.15,CHRG,855.44,RUN,157.88,SD,1,RAW,-49,605,28,94,0,-27,5,-52,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2620278764Z
DATE,05/26/24 16:55:33,CO,938.21,SO2,55.57,NO2,36.92,O3,55.93,CO2,525.93,T,29.50,RH,44.35,PM1.0,21.22,PM2.5,33.54,PM10,39.65,WD,0.00,WS,0.00,BATT,4.12,CHRG,879.61,RUN,302.87,SD,1,RAW,-50,588,27,99,0,-15,7,-39,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2770668275Z
DATE,05/26/24 16:55:38,CO,922.54,SO2,56.37,NO2,35.79,O3,56.21,CO2,527.47,T,29.50,RH,44.33,PM1.0,18.63,PM2.5,30.10,PM10,38.81,WD,0.00,WS,0.00,BATT,4.13,CHRG,894.10,RUN,328.64,SD,1,RAW,-48,579,26,98,0,-14,8,-37,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3301157611Z
DATE,05/26/24 16:55:49,CO,906.46,SO2,53.21,NO2,39.77,O3,49.85,CO2,533.87,T,29.50,RH,44.31,PM1.0,17.95,PM2.5,30.31,PM10,39.08,WD,0.00,WS,0.00,BATT,4.15,CHRG,869.94,RUN,191.71,SD,1,RAW,-49,560,27,95,0,-17,5,-40,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,130085228Z
DATE,05/26/24 16:56:01,CO,902.80,SO2,62.00,NO2,35.65,O3,45.19,CO2,536.97,T,29.50,RH,44.38,PM1.0,16.11,PM2.5,28.19,PM10,34.60,WD,0.00,WS,0.00,BATT,4.15,CHRG,849.00,RUN,111.16,SD,1,RAW,-51,550,23,101,0,-14,4,-35,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2862149918Z
DATE,05/26/24 16:56:11,CO,889.04,SO2,54.75,NO2,34.82,O3,46.36,CO2,528.74,T,29.50,RH,44.47,PM1.0,14.65,PM2.5,27.08,PM10,31.65,WD,0.00,WS,0.00,BATT,4.15,CHRG,837.72,RUN,85.38,SD,1,RAW,-49,546,27,99,0,-14,5,-33,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1328713986Z
DATE,05/26/24 16:56:23,CO,859.90,SO2,48.17,NO2,36.31,O3,44.38,CO2,527.19,T,29.50,RH,44.47,PM1.0,14.66,PM2.5,25.60,PM10,28.46,WD,0.00,WS,0.00,BATT,4.15,CHRG,839.33,RUN,70.88,SD,1,RAW,-43,541,34,102,0,-15,4,-34,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,763546869Z
DATE,05/26/24 16:56:28,CO,868.50,SO2,56.23,NO2,38.00,O3,50.77,CO2,524.09,T,29.50,RH,44.48,PM1.0,15.11,PM2.5,23.73,PM10,26.31,WD,0.00,WS,0.00,BATT,4.15,CHRG,837.72,RUN,77.33,SD,1,RAW,-46,538,27,100,0,-16,4,-41,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,879659099Z
DATE,05/26/24 16:56:40,CO,859.76,SO2,63.47,NO2,34.71,O3,54.16,CO2,529.02,T,29.50,RH,44.70,PM1.0,15.40,PM2.5,23.58,PM10,26.19,WD,0.00,WS,0.00,BATT,4.15,CHRG,861.88,RUN,156.27,SD,1,RAW,-45,532,25,106,0,-14,6,-38,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2402389781Z
DATE,05/26/24 16:56:51,CO,838.86,SO2,49.05,NO2,31.72,O3,46.13,CO2,520.76,T,29.50,RH,44.82,PM1.0,14.91,PM2.5,23.31,PM10,25.82,WD,0.00,WS,0.00,BATT,4.15,CHRG,849.00,RUN,114.38,SD,1,RAW,-40,530,35,106,0,-12,3,-35,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1945894968Z
DATE,05/26/24 16:57:02,CO,851.11,SO2,60.24,NO2,32.02,O3,51.27,CO2,526.94,T,29.50,RH,44.88,PM1.0,14.00,PM2.5,21.78,PM10,24.14,WD,0.00,WS,0.00,BATT,4.16,CHRG,837.72,RUN,74.11,SD,1,RAW,-44,528,28,107,0,-12,6,-33,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1474817338Z
DATE,05/26/24 16:57:08,CO,866.54,SO2,65.41,NO2,38.25,O3,51.18,CO2,522.97,T,29.50,RH,44.89,PM1.0,14.10,PM2.5,21.68,PM10,23.88,WD,0.00,WS,0.00,BATT,4.15,CHRG,837.72,RUN,77.33,SD,1,RAW,-48,529,22,102,0,-16,7,-36,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,579712298Z
DATE,05/26/24 16:57:19,CO,856.40,SO2,70.12,NO2,43.90,O3,44.46,CO2,519.74,T,29.50,RH,44.95,PM1.0,14.02,PM2.5,21.84,PM10,23.98,WD,0.00,WS,0.00,BATT,4.15,CHRG,834.50,RUN,70.88,SD,1,RAW,-45,530,20,106,0,-20,5,-38,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2471434210Z
DATE,05/26/24 16:57:30,CO,850.61,SO2,70.06,NO2,38.29,O3,45.91,CO2,516.94,T,29.50,RH,45.11,PM1.0,13.39,PM2.5,21.48,PM10,23.25,WD,0.00,WS,0.00,BATT,4.15,CHRG,861.88,RUN,180.43,SD,1,RAW,-43,532,23,111,0,-16,4,-36,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3879378185Z
DATE,05/26/24 16:57:41,CO,865.57,SO2,73.02,NO2,36.18,O3,51.79,CO2,509.23,T,29.50,RH,45.18,PM1.0,13.51,PM2.5,21.21,PM10,22.06,WD,0.00,WS,0.00,BATT,4.15,CHRG,849.00,RUN,115.99,SD,1,RAW,-46,535,21,112,0,-15,7,-35,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,893216055Z
DATE,05/26/24 16:57:52,CO,843.54,SO2,74.90,NO2,29.69,O3,55.32,CO2,520.56,T,29.50,RH,45.19,PM1.0,14.21,PM2.5,21.50,PM10,21.95,WD,0.00,WS,0.00,BATT,4.15,CHRG,837.72,RUN,70.88,SD,1,RAW,-38,541,19,110,0,-10,7,-31,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3891459006Z
DATE,05/26/24 16:58:03,CO,865.91,SO2,70.94,NO2,28.77,O3,56.65,CO2,532.39,T,29.50,RH,45.20,PM1.0,15.18,PM2.5,22.21,PM10,23.32,WD,0.00,WS,0.00,BATT,4.15,CHRG,847.39,RUN,124.05,SD,1,RAW,-43,546,19,104,0,-10,6,-34,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,433057105Z
DATE,05/26/24 16:58:08,CO,878.66,SO2,70.55,NO2,31.01,O3,53.31,CO2,531.19,T,29.50,RH,45.20,PM1.0,14.81,PM2.5,25.59,PM10,27.85,WD,0.00,WS,0.00,BATT,4.15,CHRG,836.11,RUN,69.27,SD,1,RAW,-46,547,19,104,0,-11,6,-34,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1902956224Z
DATE,05/26/24 16:58:19,CO,893.09,SO2,75.79,NO2,35.07,O3,52.66,CO2,529.30,T,29.50,RH,45.20,PM1.0,14.62,PM2.5,25.72,PM10,29.04,WD,0.00,WS,0.00,BATT,4.15,CHRG,847.39,RUN,119.21,SD,1,RAW,-46,560,19,110,0,-14,6,-36,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3872998682Z
DATE,05/26/24 16:58:30,CO,900.99,SO2,72.84,NO2,34.26,O3,56.63,CO2,531.32,T,29.50,RH,45.20,PM1.0,14.46,PM2.5,24.13,PM10,26.83,WD,0.00,WS,0.00,BATT,4.15,CHRG,845.77,RUN,119.21,SD,1,RAW,-45,570,21,111,0,-13,6,-38,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,984428162Z
DATE,05/26/24 16:58:41,CO,879.49,SO2,72.79,NO2,35.68,O3,51.42,CO2,525.08,T,29.42,RH,45.22,PM1.0,14.00,PM2.5,22.38,PM10,25.19,WD,0.00,WS,0.00,BATT,4.15,CHRG,855.44,RUN,164.32,SD,1,RAW,-38,575,21,110,0,-14,6,-36,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2063578472Z
DATE,05/26/24 16:58:53,CO,885.01,SO2,66.70,NO2,34.98,O3,48.33,CO2,515.27,T,29.41,RH,45.21,PM1.0,13.14,PM2.5,21.34,PM10,23.37,WD,0.00,WS,0.00,BATT,4.15,CHRG,853.83,RUN,164.32,SD,1,RAW,-37,581,26,111,0,-14,6,-33,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3877280703Z
DATE,05/26/24 16:58:59,CO,893.11,SO2,76.18,NO2,33.42,O3,48.71,CO2,517.14,T,29.40,RH,45.25,PM1.0,12.87,PM2.5,20.55,PM10,23.31,WD,0.00,WS,0.00,BATT,4.15,CHRG,857.05,RUN,161.10,SD,1,RAW,-39,581,17,108,0,-13,6,-32,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3548295390Z
DATE,05/26/24 16:59:11,CO,905.52,SO2,77.66,NO2,33.71,O3,49.21,CO2,515.78,T,29.40,RH,45.29,PM1.0,13.91,PM2.5,21.43,PM10,26.04,WD,0.00,WS,0.00,BATT,4.15,CHRG,845.77,RUN,124.05,SD,1,RAW,-41,587,21,117,0,-13,6,-32,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,533120708Z
DATE,05/26/24 16:59:22,CO,924.59,SO2,77.60,NO2,34.28,O3,47.41,CO2,523.20,T,29.40,RH,45.30,PM1.0,14.64,PM2.5,22.52,PM10,28.94,WD,0.00,WS,0.00,BATT,4.15,CHRG,845.77,RUN,124.05,SD,1,RAW,-45,590,19,114,0,-13,6,-32,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3413005222Z
DATE,05/26/24 16:59:34,CO,928.57,SO2,68.72,NO2,32.59,O3,50.52,CO2,533.05,T,29.40,RH,45.30,PM1.0,13.87,PM2.5,24.00,PM10,26.81,WD,0.00,WS,0.00,BATT,4.16,CHRG,834.50,RUN,72.49,SD,1,RAW,-49,579,26,115,-1,-12,7,-31,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,373066122Z
DATE,05/26/24 16:59:39,CO,935.25,SO2,66.84,NO2,31.93,O3,48.39,CO2,535.02,T,29.40,RH,45.30,PM1.0,13.54,PM2.5,22.57,PM10,23.45,WD,0.00,WS,0.00,BATT,4.16,CHRG,837.72,RUN,80.55,SD,1,RAW,-54,569,27,114,-1,-12,6,-31,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1868108658Z
DATE,05/26/24 16:59:50,CO,915.33,SO2,63.78,NO2,32.22,O3,46.88,CO2,529.51,T,29.40,RH,45.30,PM1.0,13.67,PM2.5,21.00,PM10,21.27,WD,0.00,WS,0.00,BATT,4.15,CHRG,845.77,RUN,93.44,SD,1,RAW,-50,566,26,107,0,-12,4,-34,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3190923959Z
DATE,05/26/24 17:00:03,CO,910.19,SO2,72.17,NO2,31.37,O3,51.40,CO2,530.13,T,29.40,RH,45.30,PM1.0,13.71,PM2.5,21.12,PM10,21.21,WD,0.00,WS,0.00,BATT,4.15,CHRG,845.77,RUN,112.77,SD,1,RAW,-49,563,21,110,-1,-12,5,-34,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2780309238Z
